user_id,payment_reuse_count,ip_reuse_count,ip_subnet_reuse_count,device_reuse_count,device_signups_last_hour,payment_signups_last_24h,device_signups_last_24h,subnet_signups_last_24h,name_similarity_score,is_disposable_email_domain,is_free_email_domain,email_local_has_digits,email_local_has_plus_tag,payment_ip_country_mismatch,payment_ip_country_mismatch.1,graph_component_size,attrs_reused_count,signup_hour,signup_hour.1,is_odd_hour,area_freq,device_os_freq,is_repeat_user,risk_score,verdict
u_7154,0,1,1,1,1,0,1,1,0.952,0,0,1,0,0,0,3,3,19,19,0,0.0674800259123299,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_2240,0,0,0,0,0,0,0,0,0.636,0,1,0,0,0,0,1,0,20,20,0,0.0736342042755344,0.201576333405312,0,2.0696286591042306,NEW / GENUINE
u_7155,0,0,2,0,0,0,0,2,0.952,0,1,1,1,0,0,4,2,21,21,0,0.0674800259123299,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_4768,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,21,21,0,0.0681278341610883,0.201576333405312,0,2.866730108379593,NEW / GENUINE
u_5673,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,21,21,0,0.0681278341610883,0.201576333405312,0,2.0696286591042306,NEW / GENUINE
u_3789,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,21,21,0,0.0755776290218095,0.2020082055711509,0,0.7876923076923077,NEW / GENUINE
u_2266,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,21,21,0,0.0736342042755344,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_433,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,22,22,0,0.0736342042755344,0.1993090045346577,0,3.845035733781378,NEW / GENUINE
u_7156,1,0,3,2,0,1,2,3,0.952,1,0,1,0,0,0,6,4,22,22,0,0.0674800259123299,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_6234,0,0,0,0,0,0,0,0,0.818,0,0,0,0,0,0,1,0,22,22,0,0.0723385877780177,0.1994169725761174,0,1.507755749405234,NEW / GENUINE
u_3000,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,22,22,0,0.0681278341610883,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_4589,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,23,23,0,0.0681278341610883,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_4666,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,0,0,1,0.0736342042755344,0.201576333405312,0,2.975470516390074,NEW / GENUINE
u_152,0,0,0,0,0,0,0,0,0.706,0,1,0,0,0,0,1,0,1,1,1,0.0723385877780177,0.1976894839127618,0,5.258291029210587,NEW / GENUINE
u_1164,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,0,1,0,2,2,1,0.0755776290218095,0.2020082055711509,0,0.3076923076923077,NEW / GENUINE
u_2991,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,3,3,1,0.0755776290218095,0.1976894839127618,0,3.2831628240823822,NEW / GENUINE
u_2773,0,0,0,0,0,0,0,0,0.857,0,0,1,0,0,0,1,1,3,3,1,0.0712589073634204,0.201576333405312,0,4.184085388926025,NEW / GENUINE
u_8746,0,0,0,0,0,0,0,0,0.737,0,1,1,1,1,1,1,0,3,3,1,0.0712589073634204,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_1622,0,0,0,0,0,0,0,0,0.72,0,1,1,0,0,0,1,0,3,3,1,0.0709350032390412,0.2020082055711509,0,3.4015222781066443,NEW / GENUINE
u_4825,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,3,3,1,0.0643489527099978,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_4402,0,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0,1,1,3,3,1,0.0723385877780177,0.1994169725761174,0,3.845035733781378,NEW / GENUINE
u_5293,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,4,4,1,0.0739581083999136,0.201576333405312,0,0.3076923076923077,NEW / GENUINE
u_8747,1,0,1,0,0,1,0,1,0.75,0,0,1,1,0,0,3,2,4,4,1,0.071798747570719,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_5999,0,0,0,0,0,0,0,0,0.857,0,1,0,0,0,0,1,1,4,4,1,0.0723385877780177,0.201576333405312,0,3.575777392872438,NEW / GENUINE
u_8749,2,0,2,0,0,2,0,2,1.0,1,0,1,1,0,0,4,3,4,4,1,0.071798747570719,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_8748,3,0,3,1,0,3,1,3,1.0,1,0,0,0,0,0,5,4,5,5,1,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_658,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,5,5,1,0.0712589073634204,0.1976894839127618,0,5.258291029210587,NEW / GENUINE
u_6281,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,0,1,0,5,5,1,0.0712589073634204,0.1993090045346577,0,1.507755749405234,NEW / GENUINE
u_4166,0,0,0,0,0,0,0,0,0.952,0,1,1,0,0,0,1,1,6,6,0,0.0643489527099978,0.1994169725761174,0,6.008291029210587,SUSPICIOUS
u_1641,0,0,0,0,0,0,0,0,0.737,0,1,0,0,1,1,1,0,6,6,0,0.0681278341610883,0.2020082055711509,0,2.6633631617555173,NEW / GENUINE
u_5671,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,1,0,7,7,0,0.0755776290218095,0.201576333405312,0,0.7200634417129261,NEW / GENUINE
u_5379,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,7,7,0,0.0712589073634204,0.1976894839127618,0,5.437827182332537,NEW / GENUINE
u_1833,0,0,0,0,0,0,0,0,0.706,0,1,0,0,0,0,1,0,7,7,0,0.0755776290218095,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_292,0,0,0,0,0,0,0,0,0.941,0,1,1,0,0,0,1,1,9,9,0,0.071798747570719,0.2020082055711509,0,3.845035733781378,NEW / GENUINE
u_6243,0,0,0,0,0,0,0,0,0.706,0,1,0,0,0,0,1,0,9,9,0,0.0643489527099978,0.1993090045346577,0,5.436862457782015,NEW / GENUINE
u_2339,0,0,0,0,0,0,0,0,0.769,0,1,1,0,0,0,1,0,10,10,0,0.0730943640682358,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_1935,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,10,10,0,0.0709350032390412,0.1994169725761174,0,3.7639320548516126,NEW / GENUINE
u_3575,0,0,0,0,0,0,0,0,0.783,0,0,1,0,0,0,1,0,11,11,0,0.0723385877780177,0.1976894839127618,0,5.3064432474455785,NEW / GENUINE
u_760,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,13,13,0,0.071798747570719,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_3798,0,0,0,0,0,0,0,0,0.778,0,0,0,0,0,0,1,0,13,13,0,0.0755776290218095,0.1994169725761174,0,1.661601903251388,NEW / GENUINE
u_324,0,0,0,0,0,0,0,0,0.667,0,1,0,0,0,0,1,0,14,14,0,0.0750377888145109,0.1993090045346577,0,3.845035733781378,NEW / GENUINE
u_591,0,0,0,0,0,0,0,0,0.762,0,1,1,0,0,0,1,0,14,14,0,0.0755776290218095,0.201576333405312,0,2.82162436254392,NEW / GENUINE
u_3179,0,0,0,0,0,0,0,0,0.727,0,0,1,0,0,0,1,0,15,15,0,0.0709350032390412,0.1994169725761174,0,4.642137183056741,NEW / GENUINE
u_4840,0,0,0,0,0,0,0,0,0.737,0,1,0,0,0,0,1,0,17,17,0,0.0712589073634204,0.1993090045346577,0,4.642137183056741,NEW / GENUINE
u_4948,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,17,17,0,0.0750377888145109,0.201576333405312,0,2.975470516390074,NEW / GENUINE
u_9066,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,18,18,0,0.0709350032390412,0.1993090045346577,1,4.412452643256133,NEW / GENUINE
u_3037,0,0,0,0,0,0,0,0,0.815,0,1,0,0,0,0,1,0,19,19,0,0.0736342042755344,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_6944,0,0,0,0,0,0,0,0,0.667,1,0,0,0,0,0,1,0,19,19,0,0.0712589073634204,0.201576333405312,1,98.46587858720683,REPEAT / LIKELY ABUSE
u_423,0,0,0,0,0,0,0,0,0.815,0,1,0,0,0,0,1,0,19,19,0,0.0712589073634204,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_9067,1,0,1,0,0,1,0,1,1.0,0,1,1,1,0,0,3,3,19,19,0,0.0709350032390412,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_6945,1,0,1,0,0,1,0,1,1.0,0,1,0,0,0,0,3,3,19,19,0,0.0712589073634204,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_5444,0,0,0,0,0,0,0,0,0.769,0,1,1,0,0,0,1,0,20,20,0,0.0712589073634204,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_5527,0,0,0,0,0,0,0,0,0.75,0,1,1,0,0,0,1,0,22,22,0,0.0739581083999136,0.1994169725761174,0,4.777521798441356,NEW / GENUINE
u_3608,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,23,23,0,0.0730943640682358,0.1994169725761174,0,5.065661702987255,NEW / GENUINE
u_258,0,0,0,0,0,0,0,0,0.786,0,1,1,0,1,1,1,0,23,23,0,0.0709350032390412,0.1976894839127618,0,4.315983336902894,NEW / GENUINE
u_5876,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,23,23,0,0.0739581083999136,0.1976894839127618,0,5.122906413825971,NEW / GENUINE
u_4030,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,23,23,0,0.0674800259123299,0.1993090045346577,0,4.777521798441356,NEW / GENUINE
u_2259,0,0,0,0,0,0,0,0,0.824,0,1,0,0,0,0,1,0,23,23,0,0.071798747570719,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_8966,0,0,0,0,0,0,0,0,0.727,0,1,1,1,0,0,1,0,23,23,0,0.0739581083999136,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_2965,0,0,0,0,0,0,0,0,0.72,0,0,1,0,0,0,1,0,0,0,1,0.0750377888145109,0.1976894839127618,0,4.777521798441356,NEW / GENUINE
u_4451,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,0,1,0,0,0,1,0.0739581083999136,0.1976894839127618,0,3.2831628240823822,NEW / GENUINE
u_4394,0,0,0,0,0,0,0,0,1.0,0,0,1,0,0,0,1,1,0,0,1,0.071798747570719,0.1994169725761174,0,4.407511747739038,NEW / GENUINE
u_5218,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,1,0,0,0,1,0.071798747570719,0.1993090045346577,0,1.9692942109436957,NEW / GENUINE
u_8967,0,0,1,0,0,0,0,1,0.727,1,0,1,0,0,0,3,1,0,0,1,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_8968,1,0,2,1,0,1,1,2,0.696,1,0,1,1,0,0,5,3,0,0,1,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_5535,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,1,1,1,0.0723385877780177,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_6333,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,1,1,1,0.0681278341610883,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_736,0,0,0,0,0,0,0,0,0.727,0,0,0,0,0,0,1,0,3,3,1,0.0684517382854675,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_1498,0,0,0,0,0,0,0,0,0.952,0,0,0,0,0,0,1,1,3,3,1,0.0709350032390412,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_5037,0,0,0,0,0,0,0,0,0.7,0,1,0,0,0,0,1,0,4,4,1,0.0723385877780177,0.1976894839127618,0,5.258291029210587,NEW / GENUINE
u_417,0,0,0,0,0,0,0,0,0.824,0,0,0,0,0,0,1,0,5,5,1,0.0739581083999136,0.2020082055711509,0,0.3076923076923077,NEW / GENUINE
u_5865,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,0,1,0,5,5,1,0.0712589073634204,0.1993090045346577,0,3.845035733781378,NEW / GENUINE
u_4534,0,0,0,0,0,0,0,0,0.889,0,0,1,0,0,0,1,1,7,7,0,0.0739581083999136,0.2020082055711509,0,3.2831628240823822,NEW / GENUINE
u_1535,0,0,0,0,0,0,0,0,0.842,0,0,1,0,0,0,1,0,8,8,0,0.0684517382854675,0.1993090045346577,0,3.7639320548516126,NEW / GENUINE
u_1687,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,1,0,8,8,0,0.0712589073634204,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_5485,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,8,8,0,0.0681278341610883,0.1994169725761174,0,4.504376393122038,NEW / GENUINE
u_2637,0,0,0,0,0,0,0,0,0.875,0,1,0,0,0,0,1,1,10,10,0,0.071798747570719,0.201576333405312,0,3.2831628240823822,NEW / GENUINE
u_8094,0,0,0,0,0,0,0,0,0.875,1,0,0,0,0,0,1,1,10,10,0,0.0750377888145109,0.2020082055711509,1,97.20805358551108,REPEAT / LIKELY ABUSE
u_8096,1,0,1,1,0,1,1,1,1.0,0,0,1,1,0,0,3,4,11,11,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_8095,0,1,2,2,0,0,2,2,0.696,0,1,1,1,0,0,3,2,12,12,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_8098,2,2,3,0,0,2,0,3,0.75,0,1,1,0,0,0,4,2,13,13,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_5848,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,13,13,0,0.0723385877780177,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_2079,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,13,13,0,0.0681278341610883,0.1994169725761174,0,4.325804964550609,NEW / GENUINE
u_7427,0,0,0,0,0,0,0,0,0.875,1,0,1,1,0,0,1,1,13,13,0,0.0723385877780177,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_7428,0,0,1,0,0,0,0,1,1.0,0,1,1,1,0,0,3,2,14,14,0,0.0723385877780177,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_8097,3,3,4,3,0,3,3,4,1.0,1,0,0,0,0,0,5,4,14,14,0,0.0750377888145109,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_71,0,0,0,0,0,0,0,0,0.75,0,0,0,0,1,1,1,0,14,14,0,0.0750377888145109,0.1976894839127618,0,2.82162436254392,NEW / GENUINE
u_8494,0,0,0,0,0,0,0,0,0.75,0,1,1,1,1,1,1,0,15,15,0,0.0709350032390412,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_8495,1,1,1,0,0,1,0,1,1.0,0,0,0,0,0,0,3,3,15,15,0,0.0730943640682358,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_3291,0,0,0,0,0,0,0,0,0.9,0,1,0,0,0,0,1,1,15,15,0,0.0674800259123299,0.2020082055711509,0,4.642137183056741,NEW / GENUINE
u_3396,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,16,16,0,0.0681278341610883,0.201576333405312,0,1.9692942109436957,NEW / GENUINE
u_5135,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,16,16,0,0.0736342042755344,0.2020082055711509,0,1.507755749405234,NEW / GENUINE
u_1117,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,16,16,0,0.0674800259123299,0.1994169725761174,0,5.258291029210587,NEW / GENUINE
u_5309,0,0,0,0,0,0,0,0,0.696,0,1,0,0,0,0,1,0,17,17,0,0.0750377888145109,0.2020082055711509,0,1.507755749405234,NEW / GENUINE
u_3394,0,0,0,0,0,0,0,0,0.833,0,0,1,0,0,0,1,0,19,19,0,0.0739581083999136,0.1976894839127618,0,5.122906413825971,NEW / GENUINE
u_4558,0,0,0,0,0,0,0,0,0.846,0,0,0,0,0,0,1,0,20,20,0,0.0739581083999136,0.1976894839127618,0,3.2831628240823822,NEW / GENUINE
u_1969,0,0,0,0,0,0,0,0,0.741,0,0,1,0,0,0,1,0,20,20,0,0.0681278341610883,0.201576333405312,0,2.866730108379593,NEW / GENUINE
u_7480,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,20,20,0,0.0739581083999136,0.201576333405312,1,4.777521798441356,NEW / GENUINE
u_6638,0,0,0,0,0,0,0,0,0.737,0,0,1,1,0,0,1,0,22,22,0,0.0643489527099978,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_4022,0,0,0,0,0,0,0,0,0.842,0,0,0,0,0,0,1,0,22,22,0,0.0750377888145109,0.1994169725761174,0,1.2000634417129263,NEW / GENUINE
u_7481,1,0,1,0,0,1,0,1,0.857,0,1,0,0,0,0,3,3,22,22,0,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_6639,0,0,1,0,0,0,0,1,0.667,0,1,0,0,0,0,3,1,22,22,0,0.0643489527099978,0.1994169725761174,1,91.18491922653739,REPEAT / LIKELY ABUSE
u_4486,0,0,0,0,0,0,0,0,0.933,0,1,0,0,0,0,1,1,23,23,0,0.0730943640682358,0.1993090045346577,0,5.258291029210587,NEW / GENUINE
u_6640,0,0,2,0,0,0,0,2,0.947,0,1,1,1,0,0,5,2,23,23,0,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_5548,0,0,0,0,0,0,0,0,0.833,0,0,1,0,0,0,1,0,23,23,0,0.0643489527099978,0.201576333405312,0,2.866730108379593,NEW / GENUINE
u_3542,0,0,0,0,0,0,0,0,1.0,0,1,0,0,0,0,1,1,0,0,1,0.0681278341610883,0.201576333405312,0,1.9692942109436957,NEW / GENUINE
u_31,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,0,0,1,0.0643489527099978,0.201576333405312,0,2.4986694071061315,NEW / GENUINE
u_3596,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,1,1,1,0.0723385877780177,0.1976894839127618,0,3.2831628240823822,NEW / GENUINE
u_4408,0,0,0,0,0,0,0,0,0.867,0,1,0,0,0,0,1,1,1,1,1,0.071798747570719,0.2020082055711509,0,2.82162436254392,NEW / GENUINE
u_4448,0,0,0,0,0,0,0,0,0.783,0,1,0,0,0,0,1,0,1,1,1,0.0681278341610883,0.1994169725761174,0,2.6469809215191322,NEW / GENUINE
u_420,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,2,2,1,0.0730943640682358,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_2643,0,0,0,0,0,0,0,0,0.8,0,1,1,0,0,0,1,0,3,3,1,0.0674800259123299,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_3163,0,0,0,0,0,0,0,0,0.762,0,1,0,0,0,0,1,0,6,6,0,0.0750377888145109,0.1994169725761174,0,2.975470516390074,NEW / GENUINE
u_960,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,8,8,0,0.0739581083999136,0.1993090045346577,0,3.329923754375965,NEW / GENUINE
u_5271,0,0,0,0,0,0,0,0,0.909,0,0,0,0,0,0,1,1,8,8,0,0.0709350032390412,0.2020082055711509,0,1.661601903251388,NEW / GENUINE
u_8377,0,0,0,0,0,0,0,0,0.783,0,1,1,1,0,0,1,0,10,10,0,0.0736342042755344,0.1976894839127618,1,100.0,REPEAT / LIKELY ABUSE
u_8378,1,0,1,0,0,1,0,1,0.706,0,1,0,0,0,0,3,2,10,10,0,0.0736342042755344,0.2020082055711509,1,99.42072206320557,REPEAT / LIKELY ABUSE
u_4497,0,0,0,0,0,0,0,0,0.706,0,1,1,0,0,0,1,0,11,11,0,0.0712589073634204,0.201576333405312,0,4.31879474635294,NEW / GENUINE
u_5109,0,0,0,0,0,0,0,0,0.783,0,0,0,0,0,0,1,0,11,11,0,0.0750377888145109,0.1994169725761174,0,2.975470516390074,NEW / GENUINE
u_3212,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,1,0,12,12,0,0.0755776290218095,0.201576333405312,0,0.5490953979393537,NEW / GENUINE
u_2583,0,0,0,0,0,0,0,0,0.8,0,1,0,0,0,0,1,0,12,12,0,0.0681278341610883,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_8379,2,0,2,0,0,2,0,2,1.0,1,0,1,1,0,0,4,3,13,13,0,0.0736342042755344,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_8380,0,0,3,0,0,0,0,3,0.783,0,0,1,0,0,0,5,1,14,14,0,0.0736342042755344,0.2020082055711509,1,100.0,REPEAT / LIKELY ABUSE
u_3523,0,0,0,0,0,0,0,0,0.786,0,0,1,0,0,0,1,0,14,14,0,0.0736342042755344,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_5021,0,0,0,0,0,0,0,0,0.727,0,0,1,0,0,0,1,0,14,14,0,0.0739581083999136,0.1993090045346577,0,4.642137183056741,NEW / GENUINE
u_6208,0,0,0,0,0,0,0,0,0.818,0,0,0,0,1,1,1,0,15,15,0,0.0712589073634204,0.201576333405312,0,0.4123711340206186,NEW / GENUINE
u_2681,0,0,0,0,0,0,0,0,0.857,0,1,1,0,0,0,1,1,16,16,0,0.0739581083999136,0.1994169725761174,0,5.436862457782015,NEW / GENUINE
u_6405,0,0,0,0,0,0,0,0,0.727,0,1,0,0,0,0,1,0,16,16,0,0.0750377888145109,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_4498,0,0,0,0,0,0,0,0,0.857,0,1,1,0,0,0,1,1,17,17,0,0.0755776290218095,0.2020082055711509,0,4.777521798441356,NEW / GENUINE
u_3767,0,0,0,0,0,0,0,0,0.818,0,0,0,0,0,0,1,0,18,18,0,0.0712589073634204,0.2020082055711509,0,0.3076923076923077,NEW / GENUINE
u_750,0,0,0,0,0,0,0,0,0.741,0,1,0,0,0,0,1,0,18,18,0,0.0712589073634204,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_4064,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,18,18,0,0.0750377888145109,0.1993090045346577,0,3.2831628240823822,NEW / GENUINE
u_4702,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,18,18,0,0.0709350032390412,0.201576333405312,0,1.507755749405234,NEW / GENUINE
u_5065,0,0,0,0,0,0,0,0,1.0,0,1,1,0,0,0,1,1,18,18,0,0.0684517382854675,0.201576333405312,0,4.777521798441356,NEW / GENUINE
u_315,0,0,0,0,0,0,0,0,0.833,0,1,0,0,0,0,1,0,19,19,0,0.0736342042755344,0.201576333405312,0,1.2000634417129263,NEW / GENUINE
u_7078,0,0,0,0,0,0,0,0,0.941,1,0,0,0,0,0,1,1,19,19,0,0.0674800259123299,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_7080,1,0,1,0,0,1,0,1,1.0,0,0,1,1,0,0,3,3,20,20,0,0.0674800259123299,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_8477,0,0,0,0,0,0,0,0,0.87,1,0,1,1,0,0,1,1,20,20,0,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_7079,2,1,2,1,0,2,1,2,1.0,0,1,1,1,0,0,4,4,21,21,0,0.0643489527099978,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_2859,0,0,0,0,0,0,0,0,0.769,0,1,0,0,0,0,1,0,21,21,0,0.0712589073634204,0.1993090045346577,0,4.664509782185563,NEW / GENUINE
u_8478,0,0,1,0,0,0,0,1,0.957,0,1,1,1,0,0,3,2,21,21,0,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_5134,0,0,0,0,0,0,0,0,0.727,0,0,1,0,0,0,1,0,22,22,0,0.0736342042755344,0.1993090045346577,0,4.642137183056741,NEW / GENUINE
u_2167,0,0,0,0,0,0,0,0,0.842,0,1,0,0,0,0,1,0,22,22,0,0.0674800259123299,0.1976894839127618,0,5.436862457782015,NEW / GENUINE
u_3554,0,0,0,0,0,0,0,0,0.778,0,1,0,0,0,0,1,0,22,22,0,0.0739581083999136,0.2020082055711509,0,1.507755749405234,NEW / GENUINE
u_1264,0,0,0,0,0,0,0,0,0.733,0,1,0,0,0,0,1,0,22,22,0,0.0723385877780177,0.1994169725761174,0,4.689456914915754,NEW / GENUINE
u_641,0,0,0,0,0,0,0,0,0.762,0,0,0,0,0,0,1,0,22,22,0,0.0712589073634204,0.1976894839127618,0,4.642137183056741,NEW / GENUINE
u_8480,0,0,2,0,0,0,0,2,0.75,1,0,1,1,0,0,5,1,22,22,0,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_8479,1,1,3,0,0,1,0,3,1.0,1,0,1,1,0,0,7,3,22,22,0,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_72,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,1,0,22,22,0,0.071798747570719,0.1994169725761174,0,1.8542048902803365,NEW / GENUINE
u_8428,0,0,0,0,0,0,0,0,0.783,0,0,1,1,1,1,1,0,23,23,0,0.0674800259123299,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_8481,2,2,4,1,0,2,1,4,1.0,1,0,0,0,0,0,8,4,23,23,0,0.0739581083999136,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_8429,0,0,1,1,1,0,1,1,0.952,0,1,1,0,0,0,3,3,23,23,0,0.0730943640682358,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_1862,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,1,1,0,0,1,0.0723385877780177,0.1994169725761174,0,3.2831628240823822,NEW / GENUINE
u_8715,0,0,0,0,0,0,0,0,0.952,0,1,1,1,0,0,1,1,1,1,1,0.0755776290218095,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_903,0,0,0,0,0,0,0,0,0.75,0,1,0,0,0,0,1,0,1,1,1,0.0730943640682358,0.2020082055711509,0,1.2000634417129263,NEW / GENUINE
u_8720,0,0,1,0,0,0,0,1,1.0,1,0,0,0,0,0,3,2,1,1,1,0.0755776290218095,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_8716,1,0,2,0,0,1,0,2,0.833,1,0,1,0,0,0,5,2,1,1,1,0.0755776290218095,0.201576333405312,1,100.0,REPEAT / LIKELY ABUSE
u_8430,0,0,2,2,0,0,2,2,1.0,1,0,1,0,0,0,4,3,1,1,1,0.0723385877780177,0.1994169725761174,1,100.0,REPEAT / LIKELY ABUSE
u_8718,2,0,3,1,1,2,1,3,1.0,0,0,1,1,0,0,6,4,1,1,1,0.0755776290218095,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
u_8717,0,0,4,2,0,0,2,4,1.0,0,1,1,1,0,0,6,3,2,2,1,0.0755776290218095,0.1993090045346577,1,100.0,REPEAT / LIKELY ABUSE
